key_date,date,year,month,day,week_date,oil_value_usd,euro_value_usd,dolar_value_brl,ipc_value_percent_a_m,nasdaq_value
2001-03-22,2001-03-22,2001,3,22,Thursday,23.45,1.12530800308923,,,1897.7
2001-03-23,2001-03-23,2001,3,23,Friday,23.94,1.12126910250683,,,1928.68
2001-03-26,2001-03-26,2001,3,26,Monday,24.01,1.11340324336714,,,1918.49
2001-03-27,2001-03-27,2001,3,27,Tuesday,24.41,1.11700812666018,,,1972.26
2001-03-28,2001-03-28,2001,3,28,Wednesday,24.5,1.12721502811382,,,1854.13
2001-03-29,2001-03-29,2001,3,29,Thursday,23.77,1.12963677597044,,,1820.57
2001-03-30,2001-03-30,2001,3,30,Friday,23.5,1.13669707885258,,,1840.26
2001-04-02,2001-04-02,2001,4,2,Monday,23.31,1.13437605112681,,,1782.97
2001-04-03,2001-04-03,2001,4,3,Tuesday,23.47,1.11179323469826,,,1673.0
2001-04-04,2001-04-04,2001,4,4,Wednesday,24.35,1.10772571089137,,,1638.8
2001-04-05,2001-04-05,2001,4,5,Thursday,24.87,1.11489243036118,,,1785.0
2001-04-06,2001-04-06,2001,4,6,Friday,24.02,1.10356745447739,,,1720.36
2001-04-09,2001-04-09,2001,4,9,Monday,24.37,1.11240754352329,,,1745.71
2001-04-10,2001-04-10,2001,4,10,Tuesday,25.64,1.1229052329208,,,1852.03
2001-04-11,2001-04-11,2001,4,11,Wednesday,26.08,1.12417201135527,,,1898.95
2001-04-12,2001-04-12,2001,4,12,Thursday,27.12,1.11888510850172,,,1961.43
2001-04-13,2001-04-13,2001,4,13,Friday,26.8,,,,
2001-04-16,2001-04-16,2001,4,16,Monday,26.8,1.12429876211229,,,1909.57
2001-04-17,2001-04-17,2001,4,17,Tuesday,26.99,1.13001817280687,,,1923.22
2001-04-18,2001-04-18,2001,4,18,Wednesday,26.11,1.13103936016973,,,2079.44
2001-04-19,2001-04-19,2001,4,19,Thursday,25.86,1.11142150414205,,,2182.14
2001-04-20,2001-04-20,2001,4,20,Friday,25.57,1.10649877544962,,,2163.41
2001-04-23,2001-04-23,2001,4,23,Monday,25.42,1.11129698878174,,,2059.32
2001-04-24,2001-04-24,2001,4,24,Tuesday,25.76,1.11588620317467,,,2016.61
2001-04-25,2001-04-25,2001,4,25,Wednesday,25.49,1.1142693887038,,,2059.8
2001-04-26,2001-04-26,2001,4,26,Thursday,26.71,1.10466398435701,,,2034.88
2001-04-27,2001-04-27,2001,4,27,Friday,26.85,1.11938791989664,,,2075.68
2001-04-30,2001-04-30,2001,4,30,Monday,27.21,1.12518283512907,,,2116.24
2001-05-01,2001-05-01,2001,5,1,Tuesday,27.31,,2.2964,,2168.24
2001-05-02,2001-05-02,2001,5,2,Wednesday,26.82,1.116258758809,,,2220.6
2001-05-03,2001-05-03,2001,5,3,Thursday,27.46,1.12151924138277,,,2146.2
2001-05-04,2001-05-04,2001,5,4,Friday,27.59,1.11688337838722,,,2191.53
2001-05-07,2001-05-07,2001,5,7,Monday,27.71,1.12101579132779,,,2173.57
2001-05-08,2001-05-08,2001,5,8,Tuesday,27.45,1.12772343263673,,,2198.77
2001-05-09,2001-05-09,2001,5,9,Wednesday,27.46,1.12759732803467,,,2156.63
2001-05-10,2001-05-10,2001,5,10,Thursday,28.27,1.13258110717975,,,2128.86
2001-05-11,2001-05-11,2001,5,11,Friday,27.97,1.13954902508074,,,2107.43
2001-05-14,2001-05-14,2001,5,14,Monday,27.77,1.14150233626356,,,2081.92
2001-05-15,2001-05-15,2001,5,15,Tuesday,27.88,1.13566936208446,,,2085.58
2001-05-16,2001-05-16,2001,5,16,Wednesday,28.19,1.13014782113497,,,2166.44
2001-05-17,2001-05-17,2001,5,17,Thursday,28.57,1.13052909507614,,,2193.68
2001-05-18,2001-05-18,2001,5,18,Friday,29.3,1.13360543948768,,,2198.88
2001-05-21,2001-05-21,2001,5,21,Monday,29.8,1.13799357623697,,,2305.59
2001-05-22,2001-05-22,2001,5,22,Tuesday,29.72,1.15362489932919,,,2313.85
2001-05-23,2001-05-23,2001,5,23,Wednesday,29.51,1.16505288913423,,,2243.48
2001-05-24,2001-05-24,2001,5,24,Thursday,28.85,1.16559668985225,,,2282.02
2001-05-25,2001-05-25,2001,5,25,Friday,28.69,1.15978155291692,,,2251.03
2001-05-29,2001-05-29,2001,5,29,Tuesday,29.11,1.16654880830254,,,2175.54
2001-05-30,2001-05-30,2001,5,30,Wednesday,28.92,1.16478015983888,,,2084.5
2001-05-31,2001-05-31,2001,5,31,Thursday,28.55,1.17920992934734,,,2110.49
2001-06-01,2001-06-01,2001,6,1,Friday,28.86,1.17671164565837,2.375,,2149.44
2001-06-04,2001-06-04,2001,6,4,Monday,28.95,1.17949204320827,,,2155.93
2001-06-05,2001-06-05,2001,6,5,Tuesday,29.25,1.16818546258091,,,2233.66
2001-06-06,2001-06-06,2001,6,6,Wednesday,28.73,1.17588113337941,,,2217.73
2001-06-07,2001-06-07,2001,6,7,Thursday,28.55,1.17422603359427,,,2264.0
2001-06-08,2001-06-08,2001,6,8,Friday,28.88,1.17353326973527,,,2215.1
2001-06-11,2001-06-11,2001,6,11,Monday,29.57,1.18311854127598,,,2170.78
2001-06-12,2001-06-12,2001,6,12,Tuesday,29.03,1.17119677046385,,,2169.95
2001-06-13,2001-06-13,2001,6,13,Wednesday,29.13,1.16818847822079,,,2121.66
2001-06-14,2001-06-14,2001,6,14,Thursday,28.5,,,,2044.07
2001-06-15,2001-06-15,2001,6,15,Friday,28.13,1.15816763344973,,,2028.43
2001-06-18,2001-06-18,2001,6,18,Monday,27.61,1.15911008858569,,,1988.63
2001-06-19,2001-06-19,2001,6,19,Tuesday,26.68,1.16859498652623,,,1992.66
2001-06-20,2001-06-20,2001,6,20,Wednesday,26.24,1.16859323058326,,,2031.24
2001-06-21,2001-06-21,2001,6,21,Thursday,26.7,1.16641289484148,,,2058.76
2001-06-22,2001-06-22,2001,6,22,Friday,26.86,1.16505631238873,,,2034.84
2001-06-25,2001-06-25,2001,6,25,Monday,27.36,1.16166999217033,,,2050.87
2001-06-26,2001-06-26,2001,6,26,Tuesday,27.66,1.15589235849198,,,2064.62
2001-06-27,2001-06-27,2001,6,27,Wednesday,26.25,1.16045387350673,,,2074.74
2001-06-28,2001-06-28,2001,6,28,Thursday,25.68,1.18171976492422,,,2125.46
2001-06-29,2001-06-29,2001,6,29,Friday,26.21,1.17381340395193,,,2161.24
2001-07-02,2001-07-02,2001,7,2,Monday,25.73,1.17823839448611,,,2148.72
2001-07-03,2001-07-03,2001,7,3,Tuesday,25.56,1.17643805031605,,,2140.8
2001-07-04,2001-07-04,2001,7,4,Wednesday,25.97,1.17921247724885,,,
2001-07-05,2001-07-05,2001,7,5,Thursday,25.69,1.19300415594696,,,2080.11
2001-07-06,2001-07-06,2001,7,6,Friday,26.55,1.17698964713432,,,2004.16
2001-07-09,2001-07-09,2001,7,9,Monday,25.59,1.17629582776284,,,2026.71
2001-07-10,2001-07-10,2001,7,10,Tuesday,24.69,1.1666862666698,,,1962.79
2001-07-11,2001-07-11,2001,7,11,Wednesday,24.44,1.16220847171883,,,1972.04
2001-07-12,2001-07-12,2001,7,12,Thursday,23.62,1.16928213996615,,,2075.74
2001-07-13,2001-07-13,2001,7,13,Friday,24.02,1.16791058427542,,,2084.79
2001-07-16,2001-07-16,2001,7,16,Monday,23.58,1.16914560878468,,,2029.12
2001-07-17,2001-07-17,2001,7,17,Tuesday,23.9,1.16193852342337,,,2067.32
2001-07-18,2001-07-18,2001,7,18,Wednesday,23.1,1.14359275946858,,,2016.17
2001-07-19,2001-07-19,2001,7,19,Thursday,23.35,1.14516807876004,,,2046.59
2001-07-20,2001-07-20,2001,7,20,Friday,23.43,1.14516730356976,,,2029.37
2001-07-23,2001-07-23,2001,7,23,Monday,24.44,1.14832262397531,,,1988.56
2001-07-24,2001-07-24,2001,7,24,Tuesday,24.37,1.14163162875667,,,1959.24
2001-07-25,2001-07-25,2001,7,25,Wednesday,24.9,1.13411963928859,,,1984.32
2001-07-26,2001-07-26,2001,7,26,Thursday,24.94,1.13760661054059,,,2022.96
2001-07-27,2001-07-27,2001,7,27,Friday,24.82,1.13812356145029,,,2029.07
2001-07-30,2001-07-30,2001,7,30,Monday,24.46,1.14124113608224,,,2017.84
2001-07-31,2001-07-31,2001,7,31,Tuesday,24.35,1.13994082978953,,,2027.13
2001-08-01,2001-08-01,2001,8,1,Wednesday,24.23,1.13219455493198,2.5098,,2068.38
2001-08-02,2001-08-02,2001,8,2,Thursday,25.49,1.12912523091308,,,2087.38
2001-08-03,2001-08-03,2001,8,3,Friday,25.6,1.12899713259047,,,2066.33
2001-08-06,2001-08-06,2001,8,6,Monday,25.39,1.1315514491558,,,2034.26
2001-08-07,2001-08-07,2001,8,7,Tuesday,25.94,1.13695726940631,,,2027.79
2001-08-08,2001-08-08,2001,8,8,Wednesday,25.61,1.134246399236,,,1966.36
2001-08-09,2001-08-09,2001,8,9,Thursday,25.28,1.11863376851881,,,1963.32
2001-08-10,2001-08-10,2001,8,10,Friday,25.78,1.11638399798672,,,1956.47
2001-08-13,2001-08-13,2001,8,13,Monday,25.88,1.11290315374683,,,1982.25
2001-08-14,2001-08-14,2001,8,14,Tuesday,25.71,1.10564300133258,,,1964.53
2001-08-15,2001-08-15,2001,8,15,Wednesday,25.61,1.09211215932914,,,1918.89
2001-08-16,2001-08-16,2001,8,16,Thursday,25.18,1.09438444449332,,,1930.32
2001-08-17,2001-08-17,2001,8,17,Friday,24.68,1.08724219197677,,,1867.01
2001-08-20,2001-08-20,2001,8,20,Monday,24.35,1.09199023051497,,,1881.35
2001-08-21,2001-08-21,2001,8,21,Tuesday,25.36,1.08842456843813,,,1831.3
2001-08-22,2001-08-22,2001,8,22,Wednesday,25.71,1.09127790801277,,,1860.01
2001-08-23,2001-08-23,2001,8,23,Thursday,25.66,1.09103933990437,,,1842.97
2001-08-24,2001-08-24,2001,8,24,Friday,26.33,1.0933038355671,,,1916.8
2001-08-27,2001-08-27,2001,8,27,Monday,26.22,1.09510296150768,,,1912.41
2001-08-28,2001-08-28,2001,8,28,Tuesday,26.46,1.09522136632764,,,1864.98
2001-08-29,2001-08-29,2001,8,29,Wednesday,26.67,1.09714709023878,,,1843.17
2001-08-30,2001-08-30,2001,8,30,Thursday,26.7,1.08961216103767,,,1791.68
2001-08-31,2001-08-31,2001,8,31,Friday,26.8,1.09486357648856,,,1805.43
2001-09-03,2001-09-03,2001,9,3,Monday,26.52,1.09943932461172,,,
2001-09-04,2001-09-04,2001,9,4,Tuesday,26.27,1.12379149245751,,,1770.78
2001-09-05,2001-09-05,2001,9,5,Wednesday,26.27,1.1256901534454,,,1759.01
2001-09-06,2001-09-06,2001,9,6,Thursday,26.61,1.11402336583123,,,1705.64
2001-09-07,2001-09-07,2001,9,7,Friday,27.54,,,,1687.7
2001-09-10,2001-09-10,2001,9,10,Monday,27.59,1.10981697171381,,,1695.38
2001-09-11,2001-09-11,2001,9,11,Tuesday,29.12,1.09127854523784,,,
2001-09-12,2001-09-12,2001,9,12,Wednesday,28.24,1.1005296666845,,,
2001-09-13,2001-09-13,2001,9,13,Thursday,28.2,1.09438447465245,,,
2001-09-14,2001-09-14,2001,9,14,Friday,29.22,1.08382298013165,,,
2001-09-17,2001-09-17,2001,9,17,Monday,28.32,1.08100989882373,,,1579.55
2001-09-18,2001-09-18,2001,9,18,Tuesday,27.54,1.07646938291743,,,1555.08
2001-09-19,2001-09-19,2001,9,19,Wednesday,25.44,1.07669968572224,,,1527.8
2001-09-20,2001-09-20,2001,9,20,Thursday,25.57,1.07669936198804,,,1470.93
2001-09-21,2001-09-21,2001,9,21,Friday,25.17,1.09211224107811,,,1423.19
2001-09-24,2001-09-24,2001,9,24,Monday,20.63,1.08949401024341,,,1499.4
2001-09-25,2001-09-25,2001,9,25,Tuesday,20.13,1.08171141073379,,,1501.64
2001-09-26,2001-09-26,2001,9,26,Wednesday,20.67,1.0806568605301,,,1464.04
2001-09-27,2001-09-27,2001,9,27,Thursday,21.47,1.08759458655323,,,1460.71
2001-09-28,2001-09-28,2001,9,28,Friday,21.87,1.09666480557015,,,1498.8
2001-10-01,2001-10-01,2001,10,1,Monday,21.22,1.08818573604225,2.7394,,1480.46
2001-10-02,2001-10-02,2001,10,2,Tuesday,21.29,1.0861775292454,,,1492.33
2001-10-03,2001-10-03,2001,10,3,Wednesday,20.63,1.09259007151266,,,1580.81
2001-10-04,2001-10-04,2001,10,4,Thursday,20.94,1.08783146295537,,,1597.31
2001-10-05,2001-10-05,2001,10,5,Friday,21.46,1.08676779315897,,,1605.3
2001-10-08,2001-10-08,2001,10,8,Monday,20.91,1.0846458764514,,,1605.95
2001-10-09,2001-10-09,2001,10,9,Tuesday,20.65,1.09234880339529,,,1570.19
2001-10-10,2001-10-10,2001,10,10,Wednesday,21.02,1.09630553242869,,,1626.26
2001-10-11,2001-10-11,2001,10,11,Thursday,21.38,1.10600966798623,,,1701.47
2001-10-12,2001-10-12,2001,10,12,Friday,20.57,,,,1703.4
2001-10-15,2001-10-15,2001,10,15,Monday,20.36,1.09847107372682,,,1696.31
2001-10-16,2001-10-16,2001,10,16,Tuesday,20.47,1.09835123617385,,,1722.07
2001-10-17,2001-10-17,2001,10,17,Wednesday,19.47,1.105518042724,,,1646.34
2001-10-18,2001-10-18,2001,10,18,Thursday,19.21,1.10344411362356,,,1652.72
2001-10-19,2001-10-19,2001,10,19,Friday,19.91,1.11031022485665,,,1671.31
2001-10-22,2001-10-22,2001,10,22,Monday,20.38,1.11900781526653,,,1708.08
2001-10-23,2001-10-23,2001,10,23,Tuesday,20.56,1.12089381049435,,,1704.44
2001-10-24,2001-10-24,2001,10,24,Wednesday,20.37,1.11688681741396,,,1731.54
2001-10-25,2001-10-25,2001,10,25,Thursday,20.67,1.11763531382049,,,1775.47
2001-10-26,2001-10-26,2001,10,26,Friday,20.31,1.11813559391479,,,1768.96
2001-10-29,2001-10-29,2001,10,29,Monday,20.55,1.10466459891747,,,1699.52
2001-10-30,2001-10-30,2001,10,30,Tuesday,20.41,1.10320212610802,,,1667.41
2001-10-31,2001-10-31,2001,10,31,Wednesday,19.63,1.10870838401586,,,1690.2
2001-11-01,2001-11-01,2001,11,1,Thursday,19.39,1.10429902540052,2.5423,,1746.3
2001-11-02,2001-11-02,2001,11,2,Friday,18.63,,,,1745.73
2001-11-05,2001-11-05,2001,11,5,Monday,18.78,1.1131545750704,,,1793.65
2001-11-06,2001-11-06,2001,11,6,Tuesday,18.64,1.11117283581324,,,1835.08
2001-11-07,2001-11-07,2001,11,7,Wednesday,18.86,1.11476686376355,,,1837.53
2001-11-08,2001-11-08,2001,11,8,Thursday,19.54,1.11813654112719,,,1827.77
2001-11-09,2001-11-09,2001,11,9,Friday,20.72,1.11638661939263,,,1828.48
2001-11-12,2001-11-12,2001,11,12,Monday,19.48,1.11513890042809,,,1840.13
2001-11-13,2001-11-13,2001,11,13,Tuesday,20.47,1.13180843011408,,,1892.11
2001-11-14,2001-11-14,2001,11,14,Wednesday,18.78,1.12963649271958,,,1903.19
2001-11-15,2001-11-15,2001,11,15,Thursday,16.51,,,,1900.57
2001-11-16,2001-11-16,2001,11,16,Friday,16.86,1.12899496683088,,,1898.58
2001-11-19,2001-11-19,2001,11,19,Monday,16.55,1.13399273278093,,,1934.42
2001-11-20,2001-11-20,2001,11,20,Tuesday,18.82,1.130782715752,,,1880.51
2001-11-21,2001-11-21,2001,11,21,Wednesday,18.44,1.13631180492517,,,1875.05
2001-11-22,2001-11-22,2001,11,22,Thursday,19.65,1.13644198697141,,,
2001-11-23,2001-11-23,2001,11,23,Friday,19.4,1.13669871649918,,,1903.2
2001-11-26,2001-11-26,2001,11,26,Monday,18.66,1.13347751849744,,,1941.23
2001-11-27,2001-11-27,2001,11,27,Tuesday,19.09,1.13129641124675,,,1935.97
2001-11-28,2001-11-28,2001,11,28,Wednesday,18.81,1.12492928744371,,,1887.97
2001-11-29,2001-11-29,2001,11,29,Thursday,18.54,1.1236649979608,,,1933.26
2001-11-30,2001-11-30,2001,11,30,Friday,18.92,1.11365077687348,,,1930.58
2001-12-03,2001-12-03,2001,12,3,Monday,20.0,1.11951066784039,,,1904.9
2001-12-04,2001-12-04,2001,12,4,Tuesday,19.28,1.12089453743314,,,1963.1
2001-12-05,2001-12-05,2001,12,5,Wednesday,19.27,1.12594500444708,,,2046.84
2001-12-06,2001-12-06,2001,12,6,Thursday,18.57,1.11576361427958,,,2054.27
2001-12-07,2001-12-07,2001,12,7,Friday,17.81,1.12126788983969,,,2021.26
2001-12-10,2001-12-10,2001,12,10,Monday,18.03,1.12265449057035,,,1992.12
2001-12-11,2001-12-11,2001,12,11,Tuesday,17.61,1.11988943142309,,,2001.93
2001-12-12,2001-12-12,2001,12,12,Wednesday,18.13,1.11129461505068,,,2011.38
2001-12-13,2001-12-13,2001,12,13,Thursday,17.8,1.11813386472864,,,1946.51
2001-12-14,2001-12-14,2001,12,14,Friday,18.54,1.10332060627097,,,1953.17
2001-12-17,2001-12-17,2001,12,17,Monday,18.58,1.10502933623259,,,1987.45
2001-12-18,2001-12-18,2001,12,18,Tuesday,18.51,1.10503230674905,,,2004.76
2001-12-19,2001-12-19,2001,12,19,Wednesday,19.03,1.10858634693483,,,1982.89
2001-12-20,2001-12-20,2001,12,20,Thursday,18.87,1.11154227568663,,,1918.54
2001-12-21,2001-12-21,2001,12,21,Friday,18.73,1.12252907326704,,,1945.83
2001-12-24,2001-12-24,2001,12,24,Monday,18.65,1.14150390625,,,1944.48
2001-12-27,2001-12-27,2001,12,27,Thursday,18.87,1.12988713296311,,,1976.42
2001-12-28,2001-12-28,2001,12,28,Friday,19.77,1.12976415369934,,,1987.26
2001-12-31,2001-12-31,2001,12,31,Monday,19.35,1.12442637488309,,,1950.4
2002-01-02,2002-01-02,2002,1,2,Wednesday,20.13,1.10441843985214,,,1979.25
2002-01-03,2002-01-03,2002,1,3,Thursday,20.47,1.11030953291662,,,2044.27
2002-01-04,2002-01-04,2002,1,4,Friday,21.2,1.11476786326106,,,2059.38
2002-01-07,2002-01-07,2002,1,7,Monday,21.08,1.11788676076231,,,2037.1
2002-01-08,2002-01-08,2002,1,8,Tuesday,21.03,1.11926088886132,,,2055.74
2002-01-09,2002-01-09,2002,1,9,Wednesday,20.21,1.12102066873024,,,2044.89
2002-01-10,2002-01-10,2002,1,10,Thursday,19.71,1.11938690426,,,2047.24
2002-01-11,2002-01-11,2002,1,11,Friday,20.08,1.11913758613025,,,2022.46
2002-01-14,2002-01-14,2002,1,14,Monday,18.89,1.11688504509855,,,1990.74
2002-01-15,2002-01-15,2002,1,15,Tuesday,18.86,1.12518215087551,,,2000.91
2002-01-16,2002-01-16,2002,1,16,Wednesday,18.5,1.13052663489868,,,1944.44
2002-01-17,2002-01-17,2002,1,17,Thursday,18.2,1.13283402575124,,,1985.82
2002-01-18,2002-01-18,2002,1,18,Friday,18.17,1.12887051163233,,,1930.34
2002-01-21,2002-01-21,2002,1,21,Monday,18.32,1.12937751519822,,,
2002-01-22,2002-01-22,2002,1,22,Tuesday,18.7,1.12810661887375,,,1882.53
2002-01-23,2002-01-23,2002,1,23,Wednesday,18.89,1.13695633483947,,,1922.38
2002-01-24,2002-01-24,2002,1,24,Thursday,18.91,1.13721938219031,,,1942.58
2002-01-25,2002-01-25,2002,1,25,Friday,19.04,1.15429295596156,,,1937.7
2002-01-28,2002-01-28,2002,1,28,Monday,19.74,1.15870776441331,,,1943.91
2002-01-29,2002-01-29,2002,1,29,Tuesday,19.26,1.15362644477026,,,1892.99
2002-01-30,2002-01-30,2002,1,30,Wednesday,18.71,1.15830225874641,,,1913.44
2002-01-31,2002-01-31,2002,1,31,Thursday,19.07,1.16126522831061,,,1934.03
2002-02-01,2002-02-01,2002,2,1,Friday,19.7,1.15857313429973,2.4188,,1911.24
2002-02-04,2002-02-04,2002,2,4,Monday,20.26,1.14687128703498,,,1855.53
2002-02-05,2002-02-05,2002,2,5,Tuesday,19.9,1.15255915350161,,,1838.52
2002-02-06,2002-02-06,2002,2,6,Wednesday,19.97,1.14964474334131,,,1812.71
2002-02-07,2002-02-07,2002,2,7,Thursday,19.42,1.14779807966893,,,1782.11
2002-02-08,2002-02-08,2002,2,8,Friday,20.01,1.14281085834625,,,1818.88
2002-02-11,2002-02-11,2002,2,11,Monday,20.08,,,,1846.66
2002-02-12,2002-02-12,2002,2,12,Tuesday,21.75,,,,1834.21
2002-02-13,2002-02-13,2002,2,13,Wednesday,21.41,1.14897153542489,,,1859.16
2002-02-14,2002-02-14,2002,2,14,Thursday,20.97,1.14176342627906,,,1843.37
2002-02-15,2002-02-15,2002,2,15,Friday,20.76,1.14424638374964,,,1805.2
2002-02-18,2002-02-18,2002,2,18,Monday,20.12,1.14634768077493,,,
2002-02-19,2002-02-19,2002,2,19,Tuesday,20.18,1.13916201196052,,,1750.61
2002-02-20,2002-02-20,2002,2,20,Wednesday,19.44,1.14674285174604,,,1775.57
2002-02-21,2002-02-21,2002,2,21,Thursday,20.21,1.14898235835016,,,1716.24
2002-02-22,2002-02-22,2002,2,22,Friday,20.14,1.14020377390398,,,1724.54
2002-02-25,2002-02-25,2002,2,25,Monday,19.78,1.14819339199481,,,1769.88
2002-02-26,2002-02-26,2002,2,26,Tuesday,19.95,1.15535849548172,,,1766.86
2002-02-27,2002-02-27,2002,2,27,Wednesday,20.73,1.15282266648604,,,1751.88
2002-02-28,2002-02-28,2002,2,28,Thursday,20.73,1.14871905253426,,,1731.49
2002-03-01,2002-03-01,2002,3,1,Friday,21.83,1.15402485486656,2.3458,,1802.74
2002-03-04,2002-03-04,2002,3,4,Monday,21.59,1.14740130644703,,,1859.32
2002-03-05,2002-03-05,2002,3,5,Tuesday,22.25,1.14516637443606,,,1866.29
2002-03-06,2002-03-06,2002,3,6,Wednesday,22.11,1.1391595792084,,,1890.4
2002-03-07,2002-03-07,2002,3,7,Thursday,23.1,1.12780519468123,,,1881.63
2002-03-08,2002-03-08,2002,3,8,Friday,22.32,1.14189146656207,,,1929.67
2002-03-11,2002-03-11,2002,3,11,Monday,23.14,1.14020098063013,,,1929.49
2002-03-12,2002-03-12,2002,3,12,Tuesday,22.7,1.13994061596383,,,1897.12
2002-03-13,2002-03-13,2002,3,13,Wednesday,23.6,1.13981347797245,,,1862.03
2002-03-14,2002-03-14,2002,3,14,Thursday,23.76,1.13155176242289,,,1854.14
2002-03-15,2002-03-15,2002,3,15,Friday,23.9,1.13129390960028,,,1868.3
2002-03-18,2002-03-18,2002,3,18,Monday,23.8,1.1314242623458,,,1877.06
2002-03-19,2002-03-19,2002,3,19,Tuesday,24.51,1.13078433927391,,,1880.87
2002-03-20,2002-03-20,2002,3,20,Wednesday,24.78,1.12848730572449,,,1832.87
2002-03-21,2002-03-21,2002,3,21,Thursday,24.25,1.13116721036578,,,1868.83
2002-03-22,2002-03-22,2002,3,22,Friday,24.83,1.13825310976289,,,1851.39
2002-03-25,2002-03-25,2002,3,25,Monday,24.75,1.13747792741427,,,1812.49
2002-03-26,2002-03-26,2002,3,26,Tuesday,24.6,1.13825469550646,,,1824.17
2002-03-27,2002-03-27,2002,3,27,Wednesday,25.13,1.14346243419379,,,1826.75
2002-03-28,2002-03-28,2002,3,28,Thursday,25.34,1.14687344215041,,,1845.35
2002-03-29,2002-03-29,2002,3,29,Friday,25.34,,,,
2002-04-01,2002-04-01,2002,4,1,Monday,26.06,1.13321913295559,2.3196,,1862.62
2002-04-02,2002-04-02,2002,4,2,Tuesday,26.97,1.13489371771109,,,1804.4
2002-04-03,2002-04-03,2002,4,3,Wednesday,26.72,1.13258048138491,,,1784.35
2002-04-04,2002-04-04,2002,4,4,Thursday,26.97,1.13721554853753,,,1789.75
2002-04-05,2002-04-05,2002,4,5,Friday,25.39,1.13502005248304,,,1770.03
2002-04-06,2002-04-06,2002,4,6,Saturday,26.97,,,,
2002-04-07,2002-04-07,2002,4,7,Sunday,26.72,,,,
2002-04-08,2002-04-08,2002,4,8,Monday,26.97,1.1413723174736,,,1785.87
2002-04-09,2002-04-09,2002,4,9,Tuesday,25.39,1.13335053387846,,,1742.57
2002-04-10,2002-04-10,2002,4,10,Wednesday,25.13,1.1334756328672,,,1767.07
2002-04-11,2002-04-11,2002,4,11,Thursday,24.22,1.13027334806586,,,1725.24
2002-04-12,2002-04-12,2002,4,12,Friday,26.36,1.13476717724937,,,1756.19
2002-04-13,2002-04-13,2002,4,13,Saturday,25.48,,,,
2002-04-14,2002-04-14,2002,4,14,Sunday,25.13,,,,
2002-04-15,2002-04-15,2002,4,15,Monday,24.22,1.13476704965463,,,1753.78
2002-04-16,2002-04-16,2002,4,16,Tuesday,23.25,1.13142321439034,,,1816.79
2002-04-17,2002-04-17,2002,4,17,Wednesday,25.26,1.12202540964947,,,1810.67
2002-04-18,2002-04-18,2002,4,18,Thursday,25.9,1.12039153906745,,,1802.43
2002-04-19,2002-04-19,2002,4,19,Friday,23.39,1.11926155385385,,,1796.83
2002-04-20,2002-04-20,2002,4,20,Saturday,24.03,,,,
2002-04-21,2002-04-21,2002,4,21,Sunday,25.26,,,,
2002-04-22,2002-04-22,2002,4,22,Monday,25.9,1.12214980582151,,,1758.68
2002-04-23,2002-04-23,2002,4,23,Tuesday,25.86,1.12265724705916,,,1730.29
2002-04-24,2002-04-24,2002,4,24,Wednesday,26.2,1.11763422707399,,,1713.34
2002-04-25,2002-04-25,2002,4,25,Thursday,26.47,1.1121606443821,,,1713.7
2002-04-26,2002-04-26,2002,4,26,Friday,25.96,1.1066224481168,,,1663.89
2002-04-27,2002-04-27,2002,4,27,Saturday,26.26,,,,
2002-04-28,2002-04-28,2002,4,28,Sunday,26.2,,,,
2002-04-29,2002-04-29,2002,4,29,Monday,26.47,1.10454191514858,,,1656.93
2002-04-30,2002-04-30,2002,4,30,Tuesday,26.32,1.10944661507251,,,1688.23
2002-05-01,2002-05-01,2002,5,1,Wednesday,26.67,,2.4796,,1677.53
2002-05-02,2002-05-02,2002,5,2,Thursday,25.73,1.10527294708453,,,1644.82
2002-05-03,2002-05-03,2002,5,3,Friday,26.85,1.08794961435883,,,1613.03
2002-05-04,2002-05-04,2002,5,4,Saturday,26.98,,,,
2002-05-05,2002-05-05,2002,5,5,Sunday,26.67,,,,
2002-05-06,2002-05-06,2002,5,6,Monday,25.73,1.08747837515255,,,1578.48
2002-05-07,2002-05-07,2002,5,7,Tuesday,25.8,1.09056459071121,,,1573.82
2002-05-08,2002-05-08,2002,5,8,Wednesday,26.09,1.10393026567616,,,1696.29
2002-05-09,2002-05-09,2002,5,9,Thursday,26.09,1.09738577010352,,,1650.49
2002-05-10,2002-05-10,2002,5,10,Friday,26.89,1.092351603696,,,1600.85
2002-05-11,2002-05-11,2002,5,11,Saturday,25.53,,,,
2002-05-12,2002-05-12,2002,5,12,Sunday,26.09,,,,
2002-05-13,2002-05-13,2002,5,13,Monday,26.09,1.09534198708522,,,1652.54
2002-05-14,2002-05-14,2002,5,14,Tuesday,26.89,1.10576267908089,,,1719.05
2002-05-15,2002-05-15,2002,5,15,Wednesday,27.17,1.09378402152991,,,1725.56
2002-05-16,2002-05-16,2002,5,16,Thursday,25.71,1.09474325469699,,,1730.44
2002-05-17,2002-05-17,2002,5,17,Friday,26.3,1.08452678141287,,,1741.39
2002-05-18,2002-05-18,2002,5,18,Saturday,27.12,,,,
2002-05-19,2002-05-19,2002,5,19,Sunday,27.17,,,,
2002-05-20,2002-05-20,2002,5,20,Monday,25.71,1.08382003075723,,,1701.59
2002-05-21,2002-05-21,2002,5,21,Tuesday,25.45,1.08558740058162,,,1664.18
2002-05-22,2002-05-22,2002,5,22,Wednesday,24.32,1.0785594488206,,,1673.45
